^SPX (Standard & Poors 500 Index),2878.99,-16.78
Apr 09 2019 @ 11:09 ET,Bid,2878.64,Ask,2879.5,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
04/29/2019,SPXW190429C02815000,0,0,77.4,78.9,0,0.1332,0.775,0.0033,0,2815.000,SPXW190429P02815000,0,0,11.7,12,0,0.1333,-0.2237,0.0033,4
04/29/2019,SPXW190429C02820000,0,0,73.2,74.6,0,0.131,0.7613,0.0035,0,2820.000,SPXW190429P02820000,12.13,2.98,12.5,12.8,1,0.1313,-0.2379,0.0035,12
04/29/2019,SPXW190429C02825000,0,0,69.5,70,0,0.129,0.7463,0.0036,5,2825.000,SPXW190429P02825000,12.9,3.2,13.3,13.6,6,0.1291,-0.2525,0.0036,83
04/29/2019,SPXW190429C02830000,66.8,-9.25,65.4,65.8,1,0.1267,0.7308,0.0038,2,2830.000,SPXW190429P02830000,14.6,4.25,14.1,14.4,4,0.1266,-0.2677,0.0038,49
04/29/2019,SPXW190429C02835000,0,0,61.3,61.8,0,0.1246,0.7141,0.004,13,2835.000,SPXW190429P02835000,14.7,3.65,15.1,15.4,1,0.1247,-0.2848,0.004,140
04/29/2019,SPXW190429C02840000,0,0,57.3,57.8,0,0.1223,0.6965,0.0042,26,2840.000,SPXW190429P02840000,15.65,3.9,16,16.4,1,0.1223,-0.3021,0.0042,127
04/29/2019,SPXW190429C02845000,0,0,53.4,53.8,0,0.12,0.6779,0.0044,30,2845.000,SPXW190429P02845000,0,0,17.1,17.5,0,0.1202,-0.3211,0.0044,10
04/29/2019,SPXW190429C02850000,0,0,49.6,50,0,0.1179,0.6577,0.0046,68,2850.000,SPXW190429P02850000,18.9,5.45,18.3,18.6,16,0.1179,-0.341,0.0046,740
04/29/2019,SPXW190429C02855000,0,0,45.8,46.3,0,0.1156,0.6366,0.0048,49,2855.000,SPXW190429P02855000,19.68,5.23,19.5,19.9,1,0.1157,-0.3621,0.0048,22
04/29/2019,SPXW190429C02860000,0,0,42.2,42.7,0,0.1136,0.6141,0.005,894,2860.000,SPXW190429P02860000,0,0,20.9,21.3,0,0.1137,-0.3846,0.005,21
04/29/2019,SPXW190429C02865000,0,0,38.7,39.1,0,0.1113,0.5905,0.0051,77,2865.000,SPXW190429P02865000,0,0,22.4,22.8,0,0.1116,-0.4084,0.0051,15
04/29/2019,SPXW190429C02870000,0,0,35.3,35.7,0,0.1092,0.5656,0.0053,39,2870.000,SPXW190429P02870000,0,0,24,24.4,0,0.1095,-0.4333,0.0053,31
04/29/2019,SPXW190429C02875000,0,0,32.1,32.5,0,0.1074,0.5393,0.0054,65,2875.000,SPXW190429P02875000,25.65,6.45,25.7,26.1,25,0.1074,-0.4593,0.0054,82
04/29/2019,SPXW190429C02880000,0,0,29,29.4,0,0.1055,0.5121,0.0056,33,2880.000,SPXW190429P02880000,0,0,27.6,28,0,0.1055,-0.4866,0.0056,17
04/29/2019,SPXW190429C02885000,0,0,26.1,26.5,0,0.1038,0.4838,0.0057,31,2885.000,SPXW190429P02885000,0,0,29.7,30.1,0,0.1038,-0.5148,0.0057,2
04/29/2019,SPXW190429C02890000,23.88,-6.02,23.3,23.7,201,0.1019,0.4547,0.0057,126,2890.000,SPXW190429P02890000,0,0,31.9,32.3,0,0.1019,-0.5439,0.0057,49
04/29/2019,SPXW190429C02895000,21.6,-5.25,20.7,21.1,2,0.1002,0.425,0.0058,15,2895.000,SPXW190429P02895000,0,0,34.3,34.7,0,0.1003,-0.5736,0.0058,196
04/29/2019,SPXW190429C02900000,18.55,-5.45,18.3,18.7,2,0.0987,0.3949,0.0057,214,2900.000,SPXW190429P02900000,0,0,36.8,37.3,0,0.0986,-0.6039,0.0057,22
04/29/2019,SPXW190429C02905000,16.15,-5.15,16.1,16.4,1,0.0972,0.3645,0.0057,29,2905.000,SPXW190429P02905000,0,0,39.6,40,0,0.0971,-0.6342,0.0057,1
04/29/2019,SPXW190429C02910000,13.95,-4.9,14,14.3,10,0.0956,0.3341,0.0056,111,2910.000,SPXW190429P02910000,0,0,42.5,43,0,0.0958,-0.6643,0.0056,1
04/29/2019,SPXW190429C02915000,13,-3.55,12.1,12.4,2,0.0942,0.304,0.0055,134,2915.000,SPXW190429P02915000,0,0,45.6,46.1,0,0.0944,-0.6943,0.0055,0
04/29/2019,SPXW190429C02920000,10.35,-4.1,10.4,10.7,14,0.0929,0.2748,0.0053,280,2920.000,SPXW190429P02920000,0,0,48.9,49.3,0,0.0929,-0.7238,0.0053,28
04/29/2019,SPXW190429C02925000,0,0,8.8,9.2,0,0.0917,0.2463,0.0051,31,2925.000,SPXW190429P02925000,0,0,51.8,53.2,0,0.0915,-0.7529,0.0051,1
04/29/2019,SPXW190429C02930000,0,0,7.5,7.8,0,0.0906,0.2193,0.0048,1497,2930.000,SPXW190429P02930000,0,0,55.4,56.9,0,0.0904,-0.7798,0.0048,8
04/29/2019,SPXW190429C02935000,0,0,6.3,6.5,0,0.0893,0.193,0.0045,75,2935.000,SPXW190429P02935000,0,0,59.2,60.6,0,0.0892,-0.8061,0.0045,0
04/29/2019,SPXW190429C02940000,0,0,5.2,5.5,0,0.0883,0.1689,0.0042,66,2940.000,SPXW190429P02940000,0,0,63,64.8,0,0.0885,-0.8293,0.0042,0
04/29/2019,SPXW190429C02945000,4.5,-2.15,4.3,4.5,1,0.0872,0.1459,0.0039,378,2945.000,SPXW190429P02945000,0,0,67.2,68.8,0,0.0877,-0.8512,0.0039,0
04/29/2019,SPXW190429C02950000,3.9,-1.65,3.6,3.8,1,0.0869,0.127,0.0035,72,2950.000,SPXW190429P02950000,0,0,71.4,73.1,0,0.0872,-0.8708,0.0035,25
04/29/2019,SPXW190429C02955000,0,0,2.95,3.1,0,0.0861,0.1085,0.0032,19,2955.000,SPXW190429P02955000,0,0,75.7,77.3,0,0.0859,-0.8908,0.0032,0
04/29/2019,SPXW190429C02960000,0,0,2.4,2.55,0,0.0855,0.0923,0.0028,105,2960.000,SPXW190429P02960000,0,0,80.2,81.9,0,0.0863,-0.9045,0.0029,0
04/29/2019,SPXW190429C02965000,0,0,1.95,2.1,0,0.0852,0.0782,0.0025,124,2965.000,SPXW190429P02965000,0,0,84.6,86.5,0,0.0855,-0.9195,0.0025,0
04/29/2019,SPXW190429C02970000,0,0,1.6,1.7,0,0.0849,0.066,0.0022,119,2970.000,SPXW190429P02970000,0,0,89.2,91.1,0,0.0851,-0.9322,0.0022,0
04/29/2019,SPXW190429C02975000,0,0,1.3,1.45,0,0.0851,0.0563,0.002,291,2975.000,SPXW190429P02975000,0,0,94,95.8,0,0.0857,-0.9409,0.002,0
04/29/2019,SPXW190429C02980000,0,0,1.05,1.2,0,0.0851,0.0474,0.0017,60,2980.000,SPXW190429P02980000,0,0,98.6,100.6,0,0.0852,-0.951,0.0017,0
04/29/2019,SPXW190429C02985000,0,0,0.85,1,0,0.0852,0.0399,0.0015,0,2985.000,SPXW190429P02985000,0,0,103.4,105.4,0,0.0855,-0.9583,0.0015,0
04/29/2019,SPXW190429C02990000,0,0,0.7,0.8,0,0.0852,0.0333,0.0013,7,2990.000,SPXW190429P02990000,0,0,108.2,110.2,0,0.0851,-0.9655,0.0013,0
04/29/2019,SPXW190429C02995000,0.6,0,0.55,0.7,100,0.0857,0.0282,0.0011,0,2995.000,SPXW190429P02995000,0,0,113,115.1,0,0.0851,-0.9712,0.0011,0
04/29/2019,SPXW190429C03000000,0,0,0.45,0.6,0,0.0862,0.024,0.001,28,3000.000,SPXW190429P03000000,0,0,118.1,119.8,0,0.0858,-0.9751,0.001,0
04/29/2019,SPXW190429C03005000,0,0,0.35,0.5,0,0.0864,0.0199,0.0008,0,3005.000,SPXW190429P03005000,0,0,123,124.7,0,0.0861,-0.9791,0.0008,0
04/29/2019,SPXW190429C03010000,0,0,0.3,0.45,0,0.0876,0.0176,0.0007,61,3010.000,SPXW190429P03010000,0,0,127.7,129.8,0,0.0859,-0.9829,0.0007,0
04/29/2019,SPXW190429C03015000,0,0,0.25,0.4,0,0.0886,0.0153,0.0006,0,3015.000,SPXW190429P03015000,0,0,132.8,134.5,0,0.0846,-0.987,0.0005,0
04/29/2019,SPXW190429C03020000,0,0,0.2,0.35,0,0.0893,0.013,0.0006,0,3020.000,SPXW190429P03020000,0,0,137.6,139.7,0,0.0876,-0.987,0.0005,0
04/29/2019,SPXW190429C03025000,0,0,0.15,0.3,0,0.0896,0.0109,0.0005,10,3025.000,SPXW190429P03025000,0,0,142.7,144.7,0,0.0929,-0.9852,0.0005,0
04/29/2019,SPXW190429C03030000,0,0,0.15,0.25,0,0.0908,0.0096,0.0004,0,3030.000,SPXW190429P03030000,0,0,147.5,149.6,0,0.0878,-0.991,0.0004,0
04/29/2019,SPXW190429C03040000,0,0,0.1,0.25,0,0.0944,0.0082,0.0004,0,3040.000,SPXW190429P03040000,0,0,157.4,159.5,0,0.0845,-0.995,0.0002,0
04/29/2019,SPXW190429C03050000,0,0,0.05,0.2,0,0.0958,0.006,0.0003,23,3050.000,SPXW190429P03050000,0,0,167.4,169.4,0,0.0818,-0.997,0.0001,2
04/29/2019,SPXW190429C03060000,0,0,0.05,0.2,0,0.1006,0.0057,0.0002,0,3060.000,SPXW190429P03060000,0,0,177.4,179.3,0,0,-0.9943,0.0002,0
04/29/2019,SPXW190429C03070000,0,0,0.05,0.15,0,0.1028,0.0046,0.0002,0,3070.000,SPXW190429P03070000,0,0,187.5,189.2,0,0.0785,-0.9983,0,0
04/29/2019,SPXW190429C03075000,0,0,0,0.15,0,0.1022,0.0036,0.0002,0,3075.000,SPXW190429P03075000,0,0,192.4,194.4,0,0.1001,-0.9957,0.0001,0
04/29/2019,SPXW190429C03080000,0,0,0,0.15,0,0.1044,0.0035,0.0001,0,3080.000,SPXW190429P03080000,0,0,197.4,199.4,0,0.1033,-0.9955,0.0001,0
04/29/2019,SPXW190429C03100000,0,0,0,0.15,0,0.1135,0.0032,0.0001,3,3100.000,SPXW190429P03100000,0,0,217.4,219.1,0,0,-0.9966,0.0001,0
04/29/2019,SPXW190429C03125000,0,0,0.05,0.1,0,0.1245,0.0029,0.0001,0,3125.000,SPXW190429P03125000,0,0,242.3,244.3,0,0.114,-0.9973,0.0001,0
04/29/2019,SPXW190429C03150000,0,0,0,0.1,0,0.131,0.002,0.0001,134,3150.000,SPXW190429P03150000,0,0,267.2,269,0,0,-0.9963,0.0001,0
04/29/2019,SPXW190429C03175000,0,0,0,0.1,0,0.1411,0.0018,0.0001,0,3175.000,SPXW190429P03175000,0,0,292,294.1,0,0,-0.9956,0.0001,0
04/29/2019,SPXW190429C03200000,0.05,0,0,0.1,1,0.1512,0.0017,0.0001,0,3200.000,SPXW190429P03200000,0,0,317,319.1,0,0,-0.9976,0,0
04/29/2019,SPXW190429C03250000,0,0,0,0.05,0,0.1613,0.0008,0,0,3250.000,SPXW190429P03250000,0,0,362.7,374.1,0,0.2046,-0.992,0.0001,0
04/29/2019,SPXW190429C03300000,0,0,0,0.1,0,0.1913,0.0014,0,0,3300.000,SPXW190429P03300000,0,0,412,423.3,0,0,-0.9931,0.0001,0
04/30/2019,SPXW190430C01000000,0,0,1872.6,1883.9,0,0,0.998,0,250,1000.000,SPXW190430P01000000,0,0,0,0.05,0,1.2354,-0.0001,0,5166
04/30/2019,SPXW190430C01100000,0,0,1773.1,1784.5,0,0,0.9985,0,0,1100.000,SPXW190430P01100000,0,0,0,0.05,0,1.126,-0.0001,0,2334
04/30/2019,SPXW190430C01200000,0,0,1672.9,1684.2,0,0,0.9979,0,501,1200.000,SPXW190430P01200000,0,0,0,0.05,0,1.0322,-0.0001,0,842
04/30/2019,SPXW190430C01300000,0,0,1573.4,1584.7,0,0,0.9984,0,2609,1300.000,SPXW190430P01300000,0,0,0,0.05,0,0.9457,-0.0002,0,2734
04/30/2019,SPXW190430C01400000,0,0,1472.7,1484.1,0,0,0.9975,0,112,1400.000,SPXW190430P01400000,0,0,0,0.1,0,0.9,-0.0003,0,408
04/30/2019,SPXW190430C01450000,0,0,1422.8,1434.2,0,0,0.9973,0,1,1450.000,SPXW190430P01450000,0,0,0,0.1,0,0.8582,-0.0003,0,404
04/30/2019,SPXW190430C01500000,0,0,1372.9,1384.3,0,0,0.9971,0,0,1500.000,SPXW190430P01500000,0,0,0,0.1,0,0.8177,-0.0003,0,9097
04/30/2019,SPXW190430C01550000,0,0,1323.6,1335,0,0,0.9967,0,20,1550.000,SPXW190430P01550000,0,0,0,0.1,0,0.7786,-0.0003,0,7459
04/30/2019,SPXW190430C01600000,0,0,1273.6,1285,0,0,0.9967,0,20,1600.000,SPXW190430P01600000,0,0,0,0.1,0,0.7415,-0.0004,0,50342
04/30/2019,SPXW190430C01650000,0,0,1223.2,1234.5,0,0,0.9967,0,40,1650.000,SPXW190430P01650000,0,0,0,0.1,0,0.7045,-0.0004,0,32734
04/30/2019,SPXW190430C01700000,0,0,1173.7,1185.1,0,0,0.9981,0,0,1700.000,SPXW190430P01700000,0.09,0.04,0,0.1,3,0.6687,-0.0004,0,12559
04/30/2019,SPXW190430C01750000,0,0,1123.8,1135.1,0,0,0.9982,0,1,1750.000,SPXW190430P01750000,0.1,0.05,0.05,0.1,4,0.6542,-0.0006,0,10156
04/30/2019,SPXW190430C01775000,0,0,1098.8,1110.2,0,0,0.9981,0,1,1775.000,SPXW190430P01775000,0.1,0.025,0.05,0.1,2,0.6365,-0.0006,0,104
04/30/2019,SPXW190430C01800000,0,0,1074,1085.4,0,0,0.9983,0,0,1800.000,SPXW190430P01800000,0.1,0.025,0.05,0.1,12,0.6192,-0.0006,0,1288
04/30/2019,SPXW190430C01825000,0,0,1049.3,1060.6,0,0,0.9982,0,0,1825.000,SPXW190430P01825000,0.1,0.025,0.05,0.15,8,0.6159,-0.0008,0,138
04/30/2019,SPXW190430C01850000,0,0,1023.7,1035.1,0,0,0.9977,0,0,1850.000,SPXW190430P01850000,0.1,0.025,0.05,0.15,5,0.599,-0.0008,0,519
04/30/2019,SPXW190430C01875000,0,0,999.4,1010.8,0,0.5671,0.9979,0,0,1875.000,SPXW190430P01875000,0.1,0.025,0.05,0.15,4,0.5821,-0.0009,0,242
04/30/2019,SPXW190430C01900000,0,0,974.4,985.7,0,0,0.9982,0,40,1900.000,SPXW190430P01900000,0.1,0.025,0.05,0.1,5,0.5512,-0.0007,0,12643
04/30/2019,SPXW190430C01925000,0,0,949.1,960.4,0,0,0.9977,0,0,1925.000,SPXW190430P01925000,0.1,0.025,0.05,0.1,10,0.535,-0.0007,0,9293
04/30/2019,SPXW190430C01950000,0,0,923.7,935,0,0,0.9955,0,0,1950.000,SPXW190430P01950000,0,0,0.1,0.15,0,0.5429,-0.0012,0,558
04/30/2019,SPXW190430C01975000,0,0,899.2,910.6,0,0,0.9982,0,40,1975.000,SPXW190430P01975000,0.1,0,0.05,0.1,37,0.5032,-0.0008,0,12454
04/30/2019,SPXW190430C02000000,0,0,879.2,881.3,0,0.4696,0.9981,0,630,2000.000,SPXW190430P02000000,0.15,0.05,0.05,0.2,1,0.5095,-0.0012,0,9963
04/30/2019,SPXW190430C02025000,0,0,854.2,856.3,0,0.4059,0.9985,0,0,2025.000,SPXW190430P02025000,0.15,0,0.1,0.2,13,0.5019,-0.0015,0,3597
04/30/2019,SPXW190430C02050000,0,0,829.1,831.3,0,0,0.9978,0,0,2050.000,SPXW190430P02050000,0.15,0,0.1,0.2,19,0.4855,-0.0015,0,2590
04/30/2019,SPXW190430C02075000,0,0,804.3,806.4,0,0.4203,0.9981,0,18,2075.000,SPXW190430P02075000,0.15,0,0.1,0.2,24,0.4696,-0.0016,0,2034
04/30/2019,SPXW190430C02100000,0,0,779.3,781.4,0,0.3448,0.9985,0,17,2100.000,SPXW190430P02100000,0.15,0.025,0.1,0.15,12,0.4458,-0.0014,0,3210
04/30/2019,SPXW190430C02125000,0,0,754.3,756.4,0,0,0.9983,0,0,2125.000,SPXW190430P02125000,0.15,0.025,0.1,0.15,200,0.4304,-0.0014,0,13912
04/30/2019,SPXW190430C02140000,0,0,739.4,741.5,0,0.3896,0.9979,0,0,2140.000,SPXW190430P02140000,0,0,0.1,0.25,0,0.4346,-0.0019,0,766
04/30/2019,SPXW190430C02150000,0,0,729.5,731.7,0,0.4301,0.9966,0,0,2150.000,SPXW190430P02150000,0,0,0.1,0.25,0,0.4285,-0.002,0,1854
04/30/2019,SPXW190430C02160000,0,0,719.5,721.7,0,0.4204,0.9967,0,0,2160.000,SPXW190430P02160000,0,0,0.15,0.25,0,0.4275,-0.0022,0,215
04/30/2019,SPXW190430C02170000,0,0,709.5,711.6,0,0.3965,0.9973,0,0,2170.000,SPXW190430P02170000,0,0,0.15,0.25,0,0.4213,-0.0022,0,292
04/30/2019,SPXW190430C02175000,0,0,704.4,706.6,0,0.3689,0.9979,0,0,2175.000,SPXW190430P02175000,0.21,0.035,0.15,0.2,13,0.4128,-0.002,0,1484
04/30/2019,SPXW190430C02180000,0,0,699.4,701.6,0,0.361,0.998,0,0,2180.000,SPXW190430P02180000,0,0,0.15,0.25,0,0.4151,-0.0023,0,65
04/30/2019,SPXW190430C02190000,0,0,689.5,691.6,0,0.3758,0.9975,0,0,2190.000,SPXW190430P02190000,0,0,0.15,0.25,0,0.4087,-0.0023,0,17
04/30/2019,SPXW190430C02200000,0,0,679.6,681.8,0,0.4052,0.9961,0,501,2200.000,SPXW190430P02200000,0.26,0.06,0.15,0.25,15,0.4025,-0.0023,0,4339
04/30/2019,SPXW190430C02210000,0,0,669.4,671.6,0,0,0.9979,0,0,2210.000,SPXW190430P02210000,0.25,0.05,0.15,0.3,5,0.4009,-0.0026,0,214
04/30/2019,SPXW190430C02220000,0,0,659.5,661.7,0,0.3606,0.9974,0,0,2220.000,SPXW190430P02220000,0,0,0.2,0.3,0,0.3989,-0.0029,0,360
04/30/2019,SPXW190430C02225000,0,0,654.6,656.8,0,0.3825,0.9964,0,0,2225.000,SPXW190430P02225000,0.3,0.1,0.2,0.3,1,0.3958,-0.0029,0,2282
04/30/2019,SPXW190430C02230000,0,0,649.6,651.9,0,0.3879,0.9959,0,0,2230.000,SPXW190430P02230000,0,0,0.2,0.3,0,0.3929,-0.003,0,10
04/30/2019,SPXW190430C02240000,0,0,639.6,641.8,0,0.3697,0.9965,0,37,2240.000,SPXW190430P02240000,0,0,0.2,0.3,0,0.3867,-0.003,0,532
04/30/2019,SPXW190430C02250000,0,0,629.7,631.9,0,0.3791,0.9956,0,0,2250.000,SPXW190430P02250000,0,0,0.2,0.3,0,0.3805,-0.0031,0,9462
04/30/2019,SPXW190430C02260000,0,0,619.6,621.8,0,0.3511,0.9968,0,0,2260.000,SPXW190430P02260000,0,0,0.2,0.3,0,0.3742,-0.0031,0,593
04/30/2019,SPXW190430C02270000,0,0,609.7,611.8,0,0.3528,0.9964,0,0,2270.000,SPXW190430P02270000,0,0,0.2,0.3,0,0.3681,-0.0032,0,35
04/30/2019,SPXW190430C02275000,0,0,604.6,606.8,0,0.3362,0.997,0,0,2275.000,SPXW190430P02275000,0,0,0.2,0.3,0,0.365,-0.0032,0,1947
04/30/2019,SPXW190430C02280000,0,0,599.6,601.8,0,0.3307,0.9971,0,0,2280.000,SPXW190430P02280000,0,0,0.2,0.35,0,0.3652,-0.0034,0,46
04/30/2019,SPXW190430C02290000,0,0,589.6,591.8,0,0.3212,0.9973,0,10,2290.000,SPXW190430P02290000,0,0,0.25,0.35,0,0.3623,-0.0038,0,42
04/30/2019,SPXW190430C02300000,0,0,579.8,582.1,0,0.3589,0.9945,0,2601,2300.000,SPXW190430P02300000,0.3,0.025,0.25,0.35,2000,0.3561,-0.0038,0,9299
04/30/2019,SPXW190430C02310000,0,0,569.8,572,0,0.3442,0.9952,0,0,2310.000,SPXW190430P02310000,0,0,0.25,0.35,0,0.3501,-0.0039,0,1763
04/30/2019,SPXW190430C02320000,0,0,559.7,561.9,0,0.3194,0.9964,0,0,2320.000,SPXW190430P02320000,0,0,0.3,0.35,0,0.347,-0.0042,0.0001,199
04/30/2019,SPXW190430C02325000,0,0,554.8,557,0,0.3323,0.9953,0,0,2325.000,SPXW190430P02325000,0,0,0.3,0.4,0,0.3467,-0.0045,0.0001,1460
04/30/2019,SPXW190430C02330000,0,0,549.8,552,0,0.3282,0.9954,0,0,2330.000,SPXW190430P02330000,0,0,0.3,0.4,0,0.3435,-0.0046,0.0001,236
04/30/2019,SPXW190430C02340000,0,0,539.9,542.1,0,0.3332,0.9943,0.0001,0,2340.000,SPXW190430P02340000,0,0,0.3,0.4,0,0.3371,-0.0046,0.0001,101
04/30/2019,SPXW190430C02350000,0,0,530,532.2,0,0.3357,0.9933,0.0001,10,2350.000,SPXW190430P02350000,0,0,0.3,0.4,0,0.3309,-0.0047,0.0001,2695
04/30/2019,SPXW190430C02360000,0,0,519.9,522.1,0,0.3176,0.9945,0.0001,30,2360.000,SPXW190430P02360000,0,0,0.35,0.4,0,0.3273,-0.0051,0.0001,2729
04/30/2019,SPXW190430C02370000,0,0,509.9,512.1,0,0.3098,0.9946,0.0001,0,2370.000,SPXW190430P02370000,0,0,0.35,0.45,0,0.3232,-0.0055,0.0001,2434
04/30/2019,SPXW190430C02375000,0,0,505,507.2,0,0.3169,0.9935,0.0001,16,2375.000,SPXW190430P02375000,0,0,0.35,0.45,0,0.3202,-0.0055,0.0001,3095
04/30/2019,SPXW190430C02380000,0,0,500.1,502.3,0,0.322,0.9924,0.0001,72,2380.000,SPXW190430P02380000,0,0,0.4,0.45,0,0.3192,-0.0058,0.0001,580
04/30/2019,SPXW190430C02385000,0,0,495,497.2,0,0.3093,0.9935,0.0001,0,2385.000,SPXW190430P02385000,0,0,0.4,0.5,0,0.3182,-0.0062,0.0001,65
04/30/2019,SPXW190430C02390000,0,0,489.9,492.2,0,0.3003,0.9942,0.0001,18,2390.000,SPXW190430P02390000,0,0,0.4,0.5,0,0.315,-0.0062,0.0001,776
04/30/2019,SPXW190430C02395000,0,0,485.1,487.3,0,0.3108,0.9925,0.0001,0,2395.000,SPXW190430P02395000,0,0,0.4,0.5,0,0.3118,-0.0063,0.0001,19
04/30/2019,SPXW190430C02400000,0,0,480.1,482.3,0,0.307,0.9925,0.0001,105,2400.000,SPXW190430P02400000,0.45,0.05,0.45,0.5,30,0.3107,-0.0066,0.0001,11741
04/30/2019,SPXW190430C02405000,0,0,475,477.2,0,0.2943,0.9937,0.0001,0,2405.000,SPXW190430P02405000,0,0,0.45,0.55,0,0.3095,-0.007,0.0001,18
04/30/2019,SPXW190430C02410000,0,0,470.1,472.3,0,0.2996,0.9925,0.0001,0,2410.000,SPXW190430P02410000,0,0,0.45,0.55,0,0.3063,-0.007,0.0001,996
04/30/2019,SPXW190430C02415000,0,0,465.2,467.5,0,0.3074,0.9908,0.0001,0,2415.000,SPXW190430P02415000,0,0,0.45,0.55,0,0.3032,-0.0071,0.0001,275
04/30/2019,SPXW190430C02420000,0,0,460.2,462.4,0,0.3001,0.9914,0.0001,74,2420.000,SPXW190430P02420000,0,0,0.5,0.55,0,0.3018,-0.0075,0.0001,888
04/30/2019,SPXW190430C02425000,0,0,455.1,457.3,0,0.2884,0.9926,0.0001,0,2425.000,SPXW190430P02425000,0.5,0.05,0.5,0.6,21,0.3002,-0.0078,0.0001,1709
04/30/2019,SPXW190430C02430000,0,0,450.2,452.4,0,0.2928,0.9914,0.0001,1,2430.000,SPXW190430P02430000,0,0,0.5,0.6,0,0.297,-0.0079,0.0001,3219
04/30/2019,SPXW190430C02435000,0,0,445.3,447.6,0,0.299,0.9897,0.0001,0,2435.000,SPXW190430P02435000,0,0,0.5,0.6,0,0.2939,-0.008,0.0001,1003
04/30/2019,SPXW190430C02440000,0,0,440.3,442.5,0,0.2924,0.9903,0.0001,27,2440.000,SPXW190430P02440000,0.6,0.1,0.55,0.65,30,0.2939,-0.0086,0.0001,2876
04/30/2019,SPXW190430C02445000,0,0,435.2,437.4,0,0.2818,0.9915,0.0001,0,2445.000,SPXW190430P02445000,0,0,0.55,0.65,0,0.2906,-0.0087,0.0001,3
04/30/2019,SPXW190430C02450000,0,0,430.3,432.5,0,0.2851,0.9902,0.0001,100,2450.000,SPXW190430P02450000,0.65,0.15,0.55,0.65,100,0.2875,-0.0088,0.0001,9992
04/30/2019,SPXW190430C02455000,0,0,425.4,427.7,0,0.29,0.9886,0.0001,0,2455.000,SPXW190430P02455000,0,0,0.6,0.7,0,0.2872,-0.0094,0.0001,123
04/30/2019,SPXW190430C02460000,0,0,420.4,422.6,0,0.2837,0.9891,0.0001,1,2460.000,SPXW190430P02460000,0,0,0.6,0.7,0,0.284,-0.0096,0.0001,144
04/30/2019,SPXW190430C02465000,0,0,415.4,417.6,0,0.2801,0.9891,0.0001,0,2465.000,SPXW190430P02465000,0,0,0.65,0.75,0,0.2834,-0.0102,0.0001,62
04/30/2019,SPXW190430C02470000,0,0,410.5,412.8,0,0.2843,0.9873,0.0001,502,2470.000,SPXW190430P02470000,0,0,0.65,0.75,0,0.2802,-0.0103,0.0001,662
04/30/2019,SPXW190430C02475000,0,0,405.4,407.6,0,0.2729,0.989,0.0001,72,2475.000,SPXW190430P02475000,0,0,0.65,0.8,0,0.2783,-0.0107,0.0001,3838
04/30/2019,SPXW190430C02480000,0,0,400.4,402.6,0,0.2693,0.989,0.0001,26,2480.000,SPXW190430P02480000,0,0,0.7,0.8,0,0.2762,-0.0111,0.0002,125
04/30/2019,SPXW190430C02485000,0,0,395.6,397.9,0,0.2781,0.9861,0.0002,0,2485.000,SPXW190430P02485000,0,0,0.7,0.85,0,0.2742,-0.0115,0.0002,34
04/30/2019,SPXW190430C02490000,0,0,390.5,392.7,0,0.2674,0.9878,0.0002,0,2490.000,SPXW190430P02490000,0,0,0.75,0.85,0,0.2722,-0.012,0.0002,308
04/30/2019,SPXW190430C02495000,0,0,385.5,387.7,0,0.2638,0.9877,0.0002,0,2495.000,SPXW190430P02495000,0,0,0.8,0.9,0,0.2712,-0.0127,0.0002,137
04/30/2019,SPXW190430C02500000,0,0,380.7,383,0,0.2716,0.9847,0.0002,312,2500.000,SPXW190430P02500000,0,0,0.8,0.9,0,0.2679,-0.0128,0.0002,13534
04/30/2019,SPXW190430C02505000,0,0,375.6,377.8,0,0.2615,0.9864,0.0002,0,2505.000,SPXW190430P02505000,0,0,0.85,0.95,0,0.2667,-0.0136,0.0002,6590
04/30/2019,SPXW190430C02510000,0,0,370.7,372.9,0,0.2623,0.9852,0.0002,1,2510.000,SPXW190430P02510000,0,0,0.85,0.95,0,0.2634,-0.0137,0.0002,184
04/30/2019,SPXW190430C02515000,0,0,365.6,367.9,0,0.2565,0.9857,0.0002,0,2515.000,SPXW190430P02515000,0,0,0.9,1,0,0.2621,-0.0145,0.0002,149
04/30/2019,SPXW190430C02520000,0,0,360.8,363,0,0.2591,0.9838,0.0002,27,2520.000,SPXW190430P02520000,0,0,0.95,1.05,0,0.2607,-0.0152,0.0002,59
04/30/2019,SPXW190430C02525000,0,0,355.9,358.2,0,0.261,0.982,0.0002,605,2525.000,SPXW190430P02525000,1,0.2,0.95,1.05,1,0.2573,-0.0154,0.0002,1686
04/30/2019,SPXW190430C02530000,0,0,350.8,353,0,0.2519,0.9836,0.0002,7,2530.000,SPXW190430P02530000,0,0,1,1.1,0,0.2558,-0.0162,0.0002,66
04/30/2019,SPXW190430C02535000,0,0,345.9,348.1,0,0.252,0.9823,0.0002,0,2535.000,SPXW190430P02535000,0,0,1.05,1.15,0,0.2542,-0.017,0.0002,147
